,Unnamed: 0,path,name,longitude,latitude,deposit_type
1840,2976,mrdata_json/mrds/10008717.json,Black Rock Mine,-118.51762,37.68327,Skarn tungsten ± Mo
1841,2978,mrdata_json/mrds/10008723.json,Red Mountain tungsten veins,-105.83893,39.75888,Vein tungsten
1842,2979,mrdata_json/mrds/10008726.json,Sweet Home Mine,-106.1184,39.31229,Vein polymetallic
1843,2980,mrdata_json/mrds/10008737.json,Cement Creek - Gladstone Area,-107.65064,37.88334,Vein polymetallic
1844,2981,mrdata_json/mrds/10008738.json,Sultan Mountain,-107.68397,37.80001,Vein polymetallic
1845,2982,mrdata_json/mrds/10008740.json,Beddig Mine,-105.52444,39.97178,Vein tungsten
1846,2983,mrdata_json/mrds/10008742.json,Cold Spring Mine,-105.48139,39.979,Vein tungsten
1847,2988,mrdata_json/mrds/10008794.json,Bay State Mine,-115.80089,39.53326,Vein polymetallic
1848,2989,mrdata_json/mrds/10008796.json,Gardnerville Alpine Mill,-119.56766,38.86658,Low-fluorine porphyry molybdenum
1849,2990,mrdata_json/mrds/10008797.json,Hub Mine,-114.35085,38.94995,Vein tungsten
1850,2991,mrdata_json/mrds/10008798.json,Silver Dyke Mine,-118.20095,38.3166,Vein polymetallic
1851,2999,mrdata_json/mrds/10008809.json,White Blowout,-119.28433,39.93322,Skarn tungsten ± Mo
1852,3007,mrdata_json/mrds/10008820.json,Keller - Stuart,-119.53433,39.73322,Skarn tungsten ± Mo
1853,3008,mrdata_json/mrds/10008823.json,"Taylor Mine, Ely Dist",-115.01754,39.26661,Vein tungsten
1854,3009,mrdata_json/mrds/10008824.json,Black Horse Group  Mine,-114.31752,39.14994,Vein polymetallic
1855,3010,mrdata_json/mrds/10008829.json,Deer Trail,-114.46752,38.71662,Vein tungsten
1856,3011,mrdata_json/mrds/10008830.json,Hulse Mine,-114.33362,38.45523,Epithermal uranium
1857,3012,mrdata_json/mrds/10008832.json,Cowboy Mine,-119.16765,38.63324,Skarn tungsten ± Mo
1858,3013,mrdata_json/mrds/10008839.json,Eagle Group,-117.76761,38.96659,Vein tungsten
1859,3015,mrdata_json/mrds/10008845.json,Nevada Scheelite Mine,-118.3228,39.0143,Skarn tungsten ± Mo
1860,3016,mrdata_json/mrds/10008886.json,Irish Creek Mine,-79.16336,37.84977,Greisen tin ± W-Mo
1861,3017,mrdata_json/mrds/10008894.json,Minnie Property,-120.05589,48.264,Vein polymetallic
1862,3022,mrdata_json/mrds/10008996.json,Humbug,-120.98312,47.51288,Vein polymetallic
1863,3023,mrdata_json/mrds/10008997.json,Little Jap,-120.58563,48.21315,Vein polymetallic
1864,3024,mrdata_json/mrds/10008999.json,Silver Fiend,-120.98729,47.5101,Vein polymetallic
1865,3025,mrdata_json/mrds/10009000.json,Sunday Morning,-120.58425,48.21343,Vein polymetallic
1866,3026,mrdata_json/mrds/10009001.json,White Star,-120.98424,47.51038,Vein polymetallic
1867,3027,mrdata_json/mrds/10009002.json,Orphan Boy Prospect,-120.54786,48.19899,Vein polymetallic
1868,3028,mrdata_json/mrds/10009003.json,Snook & Ellen Prospects,-120.98424,47.51176,Vein polymetallic
1869,3029,mrdata_json/mrds/10009023.json,Cleopatra Group,-121.46009,47.63537,Vein polymetallic
1870,3030,mrdata_json/mrds/10009024.json,Dawson Prospect,-121.4737,47.63481,Vein polymetallic
1871,3031,mrdata_json/mrds/10009025.json,Gold Mountain Prospect,-121.41842,47.71231,Vein polymetallic
1872,3032,mrdata_json/mrds/10009026.json,Goat Mountain,-121.06452,47.5026,Laterite nickel
1873,3033,mrdata_json/mrds/10009027.json,Lennox,-121.57454,47.65231,Vein polymetallic
1874,3034,mrdata_json/mrds/10009065.json,Gold Mountain,-121.559,48.22509,Porphyry copper ± gold
1875,3036,mrdata_json/mrds/10009112.json,Tourmaline King Pegmatite,-117.08419,33.36672,Simple pegmatite
1876,3037,mrdata_json/mrds/10009113.json,Rock Corral Area,-116.46752,34.2667,LCT pegmatite
1877,3038,mrdata_json/mrds/10009114.json,Pomona Tile Quarry,-115.55083,34.33336,LCT pegmatite
1878,3039,mrdata_json/mrds/10009115.json,Hoerner - Ross Pegmatite,-116.31752,34.88334,LCT pegmatite
1879,3042,mrdata_json/mrds/10009187.json,Melones & Morgan,-120.551,37.96658,Mesozonal orogenic gold
1880,3046,mrdata_json/mrds/10009193.json,Providence & Murchie Mines,-120.97103,39.23989,Mesozonal orogenic gold
1881,3047,mrdata_json/mrds/10009194.json,Lost Horse Mine,-116.08417,33.95004,Mesozonal orogenic gold
1882,3048,mrdata_json/mrds/10009195.json,United Tungsten & Gold Eagle,-116.66753,34.25003,Skarn tungsten ± Mo
1883,3049,mrdata_json/mrds/10009196.json,Stewart & Other Mines,-117.06753,33.36672,Simple pegmatite
1884,3051,mrdata_json/mrds/10009199.json,Soulsby Mine,-120.26767,37.96659,Mesozonal orogenic gold
1885,3053,mrdata_json/mrds/10009280.json,Democrat Hill deposit,-105.36139,38.10472,High-sulfidation (HS) epithermal silver-gold ± Cu
1886,3054,mrdata_json/mrds/10009296.json,Cerro La Tiza,-66.18418,18.24427,High-sulfidation (HS) epithermal silver-gold ± Cu
1887,3056,mrdata_json/mrds/10009304.json,Broken Thumb,-108.81456,37.8,Sandstone uranium
1888,3057,mrdata_json/mrds/10009305.json,Rainy Day Pack Rat,-108.784,37.8,Sandstone uranium
1889,3059,mrdata_json/mrds/10009366.json,Laura Dunmore,-107.66731,37.96667,Epithermal uranium
1890,3060,mrdata_json/mrds/10009367.json,Treasure Trove,-107.70384,37.9083,Vein polymetallic
1891,3061,mrdata_json/mrds/10009376.json,Surprise,-107.70064,37.73334,Vein polymetallic
1892,3062,mrdata_json/mrds/10009379.json,Jack Pot June Spud Patch,-108.85067,37.96667,Sandstone uranium
1893,3063,mrdata_json/mrds/10009382.json,Yellow Jacket,-108.65067,37.98333,Sandstone uranium
1894,3064,mrdata_json/mrds/10009391.json,Clear View Claims,-108.784,37.93333,Sandstone uranium
1895,3065,mrdata_json/mrds/10009392.json,Philura Claims,-108.85067,37.99167,Sandstone uranium
1896,3066,mrdata_json/mrds/10009397.json,Wally Group,-108.834,37.98333,Sandstone uranium
1897,3067,mrdata_json/mrds/10009400.json,Danny Claims,-108.86734,37.96667,Sandstone uranium
1898,3068,mrdata_json/mrds/10009404.json,Brooklyn Mine,-107.71731,37.85001,Vein polymetallic
1899,3070,mrdata_json/mrds/10009417.json,Palmetto,-107.56731,37.96667,Vein polymetallic
1900,3071,mrdata_json/mrds/10009420.json,Lucy - Last Hope,-107.80064,37.80001,Vein polymetallic
1901,3072,mrdata_json/mrds/10009424.json,Saul Ranch - Rattlesnake Mine,-101.15042,34.36677,Sandstone uranium
1902,3073,mrdata_json/mrds/10009426.json,Carbonero Mine,-107.81731,37.86668,Vein polymetallic
1903,3074,mrdata_json/mrds/10009438.json,Continental Chief,-106.17533,39.23277,Replacement polymetallic
1904,3075,mrdata_json/mrds/10009450.json,Hawkeye Claims,-107.73397,37.96667,Vein polymetallic
1905,3076,mrdata_json/mrds/10009462.json,Patsie Helen and Marion,-107.63397,37.94167,Vein polymetallic
1906,3077,mrdata_json/mrds/10009464.json,Graham Mines,-107.68397,37.88334,Vein polymetallic
1907,3078,mrdata_json/mrds/10009465.json,"Bessie Jr, Oroverde",-108.03398,37.50001,Vein polymetallic
1908,3079,mrdata_json/mrds/10009469.json,Mighty Monarch Et Al,-107.66731,37.79168,Replacement polymetallic
1909,3080,mrdata_json/mrds/10009483.json,Keno - Patsie Et Al Claims,-107.65064,37.93333,Vein polymetallic
1910,3083,mrdata_json/mrds/10009535.json,Butterfield Canyon,-165.48579,64.689,Fluvial placer gold
1911,3084,mrdata_json/mrds/10009620.json,Eagle Creek Gulch,-154.88294,63.14948,Heavy mineral sands
1912,3085,mrdata_json/mrds/10009621.json,Upper Ruby Creek,-154.78101,63.23254,Heavy mineral sands
1913,3087,mrdata_json/mrds/10009627.json,Dutch Creek,-163.63441,64.97544,Fluvial placer gold
1914,3088,mrdata_json/mrds/10009660.json,Cornelius Creek,-152.67217,57.80942,Skarn tungsten ± Mo
1915,3092,mrdata_json/mrds/10009711.json,Scranton Mine,-107.63397,37.80001,Vein polymetallic
1916,3093,mrdata_json/mrds/10009718.json,Joby Mine,-107.70897,37.90001,Vein polymetallic
1917,3095,mrdata_json/mrds/10009721.json,Molas Mine,-107.67564,37.75834,Vein polymetallic
1918,3096,mrdata_json/mrds/10009742.json,Chloride Flat Mines,-108.30451,32.78455,Replacement polymetallic
1919,3098,mrdata_json/mrds/10009747.json,Graham Mine,-107.68397,37.88334,Vein polymetallic
1920,3099,mrdata_json/mrds/10009754.json,Lucky Twenty Mine,-107.6532,37.96043,Vein polymetallic
1921,3100,mrdata_json/mrds/10009758.json,Ione Mine,-107.67564,37.75834,Vein polymetallic
1922,3101,mrdata_json/mrds/10009762.json,Eagle Mountain,-107.63397,37.90001,Vein polymetallic
1923,3102,mrdata_json/mrds/10009764.json,Akron Mine,-106.3945,38.53944,Replacement polymetallic
1924,3103,mrdata_json/mrds/10009765.json,New Era Mine,-105.59615,39.7461,Vein polymetallic
1925,3104,mrdata_json/mrds/10009770.json,Galena Queen,-107.68397,37.88334,Vein polymetallic
1926,3105,mrdata_json/mrds/10009774.json,Lamartine Mine,-105.61448,39.73249,Vein polymetallic
1927,3106,mrdata_json/mrds/10009779.json,Grant County Mine,-108.06533,32.81844,Skarn zinc-lead-silver
1928,3107,mrdata_json/mrds/10009784.json,Antler Mine,-113.86746,34.8667,Bimodal felsic VMS
1929,3108,mrdata_json/mrds/10009793.json,Tungsten Lode Mine,-105.49722,39.94122,Vein tungsten
1930,3109,mrdata_json/mrds/10009795.json,Twentieth Century Claim,-107.84231,37.86667,Vein polymetallic
1931,3110,mrdata_json/mrds/10009813.json,Porcupine Lode,-107.68397,37.85001,Vein polymetallic
1932,3111,mrdata_json/mrds/10009830.json,Bullfrog Mine,-108.11728,32.78178,Replacement polymetallic
1933,3112,mrdata_json/mrds/10009908.json,Erie Mine,-106.38033,38.54222,Replacement polymetallic
1934,3113,mrdata_json/mrds/10009910.json,Golden Chest Mine,-115.83435,47.6332,Mesozonal orogenic gold
1935,3116,mrdata_json/mrds/10010113.json,Torpedo Eclipse Mine,-107.75014,37.9796,Vein polymetallic
1936,3117,mrdata_json/mrds/10010847.json,Blue Nugget,-105.25057,38.62501,Vein fluorite
1937,3118,mrdata_json/mrds/10010897.json,Unnamed Pegmatite,-105.62002,38.48112,Simple pegmatite
1938,3119,mrdata_json/mrds/10010901.json,Wild Goose Mine,-105.20363,38.09001,Peralkaline igneous HFSE-REE
1939,3121,mrdata_json/mrds/10011265.json,Copper Ranch Mine,-113.10636,38.46218,Skarn copper
1940,3122,mrdata_json/mrds/10011266.json,Maria Mine,-113.06941,38.45302,Skarn copper
1941,3131,mrdata_json/mrds/10011661.json,Mamarth Claim,-105.26973,37.63224,Vein polymetallic
1942,3132,mrdata_json/mrds/10011662.json,John Moore and Lucky Claims,-105.27528,37.61169,Skarn copper
1943,3133,mrdata_json/mrds/10011663.json,Lower Star of the West Mine,-105.27612,37.61113,Skarn iron
1944,3134,mrdata_json/mrds/10011666.json,Excelsior Tunnel,-105.27,37.61446,Replacement polymetallic
1945,3135,mrdata_json/mrds/10011668.json,Mountain View Mine,-105.2575,37.62002,Vein polymetallic
1946,3136,mrdata_json/mrds/10011669.json,Badger State Placers 1-5,-105.28806,37.5803,Fluvial placer gold
1947,3137,mrdata_json/mrds/10011672.json,Last Chance Placer,-105.27445,37.61613,Fluvial placer gold
1948,3138,mrdata_json/mrds/10011674.json,Swab Mine,-105.52807,37.54363,Vein polymetallic
1949,3139,mrdata_json/mrds/10011676.json,Unnamed Prospect,-105.4889,37.57835,Vein polymetallic
1950,3141,mrdata_json/mrds/10012188.json,Golden Gate Mine,-105.34029,38.12834,High-sulfidation (HS) epithermal silver-gold ± Cu
1951,3142,mrdata_json/mrds/10012285.json,Tyrone Mine,-108.37284,32.6404,Porphyry copper-molybdenum
1952,3143,mrdata_json/mrds/10012295.json,Iron Mountain Mine,-105.37307,38.11807,Porphyry copper-molybdenum
1953,3144,mrdata_json/mrds/10012300.json,Nellie Mine,-105.32113,38.11445,Vein polymetallic
1954,3145,mrdata_json/mrds/10012309.json,Star Mine,-105.33335,38.11973,High-sulfidation (HS) epithermal silver-gold ± Cu
1955,3146,mrdata_json/mrds/10012410.json,Henderson Mine,-105.84199,39.76916,Climax-type porphyry molybdenum
1956,3147,mrdata_json/mrds/10012413.json,Urad Mine,-105.82754,39.7561,Climax-type porphyry molybdenum
1957,3148,mrdata_json/mrds/10012912.json,"Sunrise Claims I, II and III",-105.32557,38.30084,Carbonatite laterite REE
1958,3149,mrdata_json/mrds/10012925.json,Mercury-Alpine Mine,-105.6575,38.0925,Sandstone uranium
1959,3150,mrdata_json/mrds/10012934.json,"Steele Canyon Mining, Milling, and Investment Co. Claims",-105.8267,38.24473,Replacement polymetallic
1960,3151,mrdata_json/mrds/10012937.json,North Star Claim,-105.76614,38.1064,Vein polymetallic
1961,3152,mrdata_json/mrds/10012939.json,Independence Mine,-105.65002,37.94584,Vein polymetallic
1962,3153,mrdata_json/mrds/10012940.json,Unnamed Prospects,-105.61808,37.91335,Vein polymetallic
1963,3154,mrdata_json/mrds/10012941.json,Unnamed Mine,-105.63391,37.97695,Vein polymetallic
1964,3155,mrdata_json/mrds/10012942.json,Concordia Claim,-105.65891,37.99195,Vein polymetallic
1965,3156,mrdata_json/mrds/10012944.json,Reed Claim,-105.69752,38.01473,Vein polymetallic
1966,3157,mrdata_json/mrds/10012946.json,Pelican Claim,-105.67058,37.9914,Vein polymetallic
1967,3158,mrdata_json/mrds/10012947.json,Sunbeam Claim,-105.65641,37.99057,Vein polymetallic
1968,3159,mrdata_json/mrds/10012948.json,Deadman Creek area,-105.62169,37.88891,Vein polymetallic
1969,3160,mrdata_json/mrds/10012949.json,Blanca Mutual Mining and Milling Co. Claims,-105.56447,37.85363,Vein polymetallic
1970,3161,mrdata_json/mrds/10012950.json,Golden Treasure Tunnel,-105.58947,37.88696,Vein polymetallic
1971,3162,mrdata_json/mrds/10013143.json,Brown Bear Mine,-108.16148,37.55084,Vein polymetallic
1972,3163,mrdata_json/mrds/10013144.json,Dixie Queen Mine,-108.17621,37.57418,Vein polymetallic
1973,3164,mrdata_json/mrds/10013170.json,Arkansas River Placers District,-105.40752,38.48501,Fluvial placer gold
1974,3165,mrdata_json/mrds/10013171.json,Barbara Claims,-105.46864,38.5164,Sandstone uranium
1975,3166,mrdata_json/mrds/10013172.json,Cap Rock Mine,-105.47419,38.53945,Sandstone uranium
1976,3167,mrdata_json/mrds/10013173.json,Dickson-Snooper Mine,-105.52919,38.54029,Sandstone uranium
1977,3168,mrdata_json/mrds/10013174.json,First Chance Mine,-105.48669,38.5314,Sandstone uranium
1978,3169,mrdata_json/mrds/10013176.json,Hansen Ore Body,-105.55336,38.55001,Sandstone uranium
1979,3170,mrdata_json/mrds/10013177.json,James-Taylor Lease,-105.52891,38.6014,Sandstone uranium
1980,3171,mrdata_json/mrds/10013178.json,Joan 2 Mine,-105.51697,38.5689,Sandstone uranium
1981,3172,mrdata_json/mrds/10013179.json,Knob Hill Mine,-105.54419,38.5339,Sandstone uranium
1982,3173,mrdata_json/mrds/10013180.json,Mary L. Group,-105.52475,38.58279,Sandstone uranium
1983,3174,mrdata_json/mrds/10013181.json,Misery Mines,-105.53836,38.46807,Sandstone uranium
1984,3175,mrdata_json/mrds/10013182.json,Picnic Tree Mine,-105.52614,38.53668,Sandstone uranium
1985,3176,mrdata_json/mrds/10013183.json,Rainbow-Moose Pit,-105.53975,38.53362,Sandstone uranium
1986,3177,mrdata_json/mrds/10013186.json,Smaller,-105.51475,38.5689,Sandstone uranium
1987,3178,mrdata_json/mrds/10013192.json,Oliver Saddle Prospect,-105.46614,38.53473,Sandstone uranium
1988,3179,mrdata_json/mrds/10013194.json,Hilltop Prospect,-105.46586,38.53557,Sandstone uranium
1989,3180,mrdata_json/mrds/10013197.json,Glen Williams Mine,-105.51669,38.52501,Sandstone uranium
1990,3181,mrdata_json/mrds/10013200.json,Crescent Deposit,-105.48947,38.53445,Sandstone uranium
1991,3182,mrdata_json/mrds/10013260.json,Red Gulch Mine,-105.69697,38.50779,Sediment-hosted copper ± Co
1992,3183,mrdata_json/mrds/10013261.json,Copper Prince Mine,-105.70252,38.49501,Sediment-hosted copper ± Co
1993,3184,mrdata_json/mrds/10013264.json,Perry Delellis Claim,-105.73669,38.33001,Sandstone uranium
1994,3185,mrdata_json/mrds/10013266.json,Brown Lava Lode,-105.45058,38.34168,Peralkaline igneous HFSE-REE
1995,3186,mrdata_json/mrds/10013269.json,Red Gulch District,-105.69947,38.49695,Sediment-hosted copper ± Co
1996,3187,mrdata_json/mrds/10013357.json,Yorkville Area Prospects,-105.27974,38.27945,Carbonatite laterite REE
1997,3188,mrdata_json/mrds/10013359.json,Hellgate Claims Nos. 1-12,-105.3489,38.30279,Carbonatite laterite REE
1998,3189,mrdata_json/mrds/10013362.json,Titusville and Westfall Gulch Prospects,-105.39696,38.29695,Carbonatite laterite REE
1999,3190,mrdata_json/mrds/10013367.json,Dirty Gulch Mine,-105.70336,38.46168,Sediment-hosted copper ± Co
2000,3191,mrdata_json/mrds/10013400.json,Gem Mine,-105.54669,38.27557,Peralkaline igneous HFSE-REE
2001,3192,mrdata_json/mrds/10013422.json,Vermiculite Mine,-105.54641,38.26807,Peralkaline igneous HFSE-REE
2002,3193,mrdata_json/mrds/10013423.json,Niles Mine,-105.55475,38.26001,Peralkaline igneous HFSE-REE
2003,3194,mrdata_json/mrds/10013431.json,Empire Zinc Mine,-108.09005,32.81733,Skarn zinc-lead-silver
2004,3195,mrdata_json/mrds/10013436.json,Oswaldo Mine,-108.08394,32.80955,Skarn zinc-lead-silver
2005,3196,mrdata_json/mrds/10013438.json,Pewabic Mine,-108.07394,32.81872,Skarn zinc-lead-silver
2006,3198,mrdata_json/mrds/10013472.json,Pinos Altos Mine,-108.2384,32.88567,Skarn copper
2007,3199,mrdata_json/mrds/10013539.json,Iron Mountain Mine,-105.42224,38.34251,Anorthosite massif titanium
2008,3201,mrdata_json/mrds/10013643.json,All American Mine,-105.76723,34.21259,Vein fluorite
2009,3202,mrdata_json/mrds/10013644.json,Eagle Nest Prospect,-105.73805,34.20842,Vein fluorite
2010,3203,mrdata_json/mrds/10013645.json,Bottleneck Prospect,-105.73666,34.20703,Vein fluorite
2011,3204,mrdata_json/mrds/10013646.json,Eureka Prospect,-105.73388,34.20148,Vein fluorite
2012,3205,mrdata_json/mrds/10013647.json,Congress Prospect,-105.73111,34.20565,Vein fluorite
2013,3206,mrdata_json/mrds/10013648.json,Summit Prospect,-105.73249,34.20148,Vein fluorite
2014,3207,mrdata_json/mrds/10013649.json,Last Chance Prospect,-105.73249,34.21398,Vein fluorite
2015,3208,mrdata_json/mrds/10013650.json,Deadwood Prospect,-105.74361,34.19453,Vein fluorite
2016,3209,mrdata_json/mrds/10013651.json,Buckhorn Prospect,-105.73249,34.2112,Vein fluorite
2017,3210,mrdata_json/mrds/10013652.json,Conqueror No. 4 and Hilltop Prospect,-105.73944,34.20426,Vein fluorite
2018,3211,mrdata_json/mrds/10013653.json,Old Hickory Mine,-105.73611,34.2062,Vein fluorite
2019,3212,mrdata_json/mrds/10013654.json,Red Cloud Mine,-105.74361,34.19731,Vein fluorite
2020,3213,mrdata_json/mrds/10013655.json,Lone Mountain Prospect 1966,-105.75611,33.76399,Vein fluorite
2021,3214,mrdata_json/mrds/10013699.json,Alderman Deposit,-106.06504,38.62528,Vein fluorite
2022,3215,mrdata_json/mrds/10013766.json,White King Deposit,-106.07643,38.64889,Vein fluorite
2023,3216,mrdata_json/mrds/10013769.json,Snowflake Deposit,-106.07699,38.63861,Vein fluorite
2024,3217,mrdata_json/mrds/10013772.json,Manganese Hill Mine,-106.08032,38.64667,Vein fluorite
2025,3218,mrdata_json/mrds/10013774.json,Last Chance Mine,-106.06671,38.65194,Vein fluorite
2026,3219,mrdata_json/mrds/10013776.json,Colorado-American Mine,-106.06671,38.6325,Vein fluorite
2027,3220,mrdata_json/mrds/10013777.json,Chimney Hill Mine,-106.08032,38.64472,Vein fluorite
2028,3221,mrdata_json/mrds/10013778.json,Browns Canyon District,-106.0756,38.64722,Vein fluorite
2029,3222,mrdata_json/mrds/10013779.json,Blue Stone Deposit,-106.0756,38.64861,Vein fluorite
2030,3223,mrdata_json/mrds/10013878.json,Aspen District,-106.82201,39.17443,Replacement polymetallic
2031,3224,mrdata_json/mrds/10013984.json,Bell Air Claims,-105.01639,37.76196,Sandstone uranium
2032,3226,mrdata_json/mrds/10013991.json,Copperhead Mine,-105.78558,38.11862,Vein polymetallic
2033,3227,mrdata_json/mrds/10014004.json,Parsons Mine,-105.78138,33.48955,Alkalic epithermal gold ± Ag
2034,3228,mrdata_json/mrds/10014015.json,American Mine,-105.74333,33.52817,Vein polymetallic
2035,3250,mrdata_json/mrds/10014054.json,Piedra Peak-Red Mountain Alunite Deposits,-106.99173,37.57973,High-sulfidation (HS) epithermal silver-gold ± Cu
2036,3253,mrdata_json/mrds/10014060.json,All American Fluorspar Mine,-105.75862,34.21342,Vein fluorite
2037,3254,mrdata_json/mrds/10014061.json,Bon Group Molybdenum Prospect,-105.81611,33.39594,Low-fluorine porphyry molybdenum
2038,3255,mrdata_json/mrds/10014062.json,Crow Mine,-105.78472,33.47289,Vein polymetallic
2039,3256,mrdata_json/mrds/10014063.json,Elda Iron Mine,-105.66416,34.0587,Skarn iron
2040,3257,mrdata_json/mrds/10014064.json,Gallinas Iron Mine,-105.72222,34.14287,Skarn iron
2041,3258,mrdata_json/mrds/10014065.json,Jack Iron Mines,-105.64277,33.91982,Skarn iron
2042,3259,mrdata_json/mrds/10014066.json,Little Mack Mine,-105.76055,33.7626,Alkalic epithermal gold ± Ag
2043,3260,mrdata_json/mrds/10014067.json,Magnetite Mine,-105.65249,33.84399,Skarn iron
2044,3261,mrdata_json/mrds/10014068.json,Maud Mine,-105.79416,33.46289,Vein polymetallic
2045,3262,mrdata_json/mrds/10014069.json,Old Abe Mine,-105.75638,33.75538,Alkalic epithermal gold ± Ag
2046,3263,mrdata_json/mrds/10014070.json,Old Hickory Mine,-105.73027,34.20592,Vein fluorite
2047,3264,mrdata_json/mrds/10014071.json,Red Cloud Mine,-105.74055,34.19676,Vein polymetallic
